Index,Name,Volume,Census isosig,Method,Time,Final isosig,Genus,Tetrahedra,Census fundamental group rank,Homology rank,Haken
2398,s644(4 1),4.5216301291054600,qLLvLPvQQQzkbefgkljinmkmnloppxxxjhqffdlmlfjahj,Vertex,1.038,pLLLLvQLAQQacfikhinmkolmmoojkgalxxxkjxkgwvc,2,16,2,1,FALSE
2399,s616(-2 3),4.5216301291054600,oLLLLvQPPQcacfikjikjmnllmnjkgalexgckukkjj,Vertex,0.281,oLLLLvQPPQcacfikjikjmnllmnjkgalexgckukkjj,2,14,3,1,FALSE
2400,s566(5 1),4.5216357699123100,qLLzzLLQwMQkcdchhlkmjmnooppophsnwgmadjsatthajn,Vertex,21.627,qLLzzLLQwMQkcdchhlkmjmnooppophsnwgmadjsatthajn,2,16,2,1,FALSE
2401,v1191(-5 2),4.5225048363604300,rLLAvLMvQQPPcbcedjjknmonlnpmqqqtsajmppaqqechhjqlu,Vertex,7.451,pLLLLLAAQLQbcgfjihilkmmonootsmgegrjakfvxdnk,2,17,2,1,FALSE
2402,s761(-4 1),4.5227021476444500,pLLLLQzzPAQcdgfihhjlklmnooohshcoccmhrfrqqjs,Vertex,5.034,pLLLLQzzPAQcdgfihhjlklmnooohshcoccmhrfrqqjs,2,15,2,1,TRUE
2403,s595(2 3),4.5227788438424400,pLvPvvPPQQQafehilnokmkomonnnqxahkfccbgggbbk,Vertex,347.027,pLvPvvPPQQQafehilnokmkomonnnqxahkfccbgggbbk,3,15,3,2,FALSE
2404,s595(-2 3),4.5227788438424400,pLLvLPPwAQQacjihkkjilomnnoojkaiauuxwbasppmb,Vertex,6.609,pLLvLPPwAQQacjihkkjilomnnoojkaiauuxwbasppmb,2,15,2,2,TRUE
2405,s705(2 3),4.5246339827772000,pLLvLLMwQQQacghkjmoknomlnmojkjadqxqcdhnotcf,Vertex,0.558,oLvPvMzPQQcafehihijlmnmlnnnqxdmafwkncbbrg,2,15,2,1,FALSE
2406,s593(-4 3),4.5248234280307200,oLLvLLQLQQcacghljhlkmmmknnnkjatxxkcwkowuj,Vertex,0.721,oLLvLLQLQQcacghljhlkmmmknnnkjatxxkcwkowuj,2,14,2,1,FALSE
2407,s666(4 1),4.5254163691666700,pLLvLLQLQMQacghljhlkmmmonnonkjatxxknwkoxujr,Vertex,2.175,pLLvLLQLQMQacghljhlkmmmonnonkjatxxknwkoxujr,2,15,2,1,FALSE
2408,s729(1 3),4.5282569247227700,pLLLvMPvQQQbcgfjjlmkjomomnotsmbapplmmnnkbww,Vertex,16.587,pLLLvMPvQQQbcgfjjlmkjomomnotsmbapplmmnnkbww,2,15,2,1,FALSE
2409,s813(-3 1),4.5283659108787700,qLLvLMMzLQQkacgihhlknopppnmnojkjaatabqxtxulsun,Vertex,1.603,pLLvvLwQQQQachmkjlollkjnmoonkatxmbbbcfnskvb,2,16,2,1,TRUE
2410,v1189(-6 1),4.5285039920639900,qLLLMLzwQPMkcdgffikknlnmonppphsharphmhrpreixnk,Gadget and cliques,132.726,qLLLMLzwQPMkcdgffikknlnmonppphsharphmhrpreixnk,2,16,2,1,FALSE
2411,s846(-3 1),4.5294784048954400,qLLvLMzLQMQkachihknjmonllppponktaalnfbkvcwelqj,Vertex,1.376,pLLvALQLAPQbefhjggiklmnnnoohhuaajjbajvtxxhw,2,16,2,1,FALSE
2412,s643(-4 3),4.5294959289824100,oLLvLLQLQQcacghljhlkmmmknnnkjatxxkcwkowdr,Vertex,0.608,oLLvLLQLQQcacghljhlkmmmknnnkjatxxkcwkowdr,2,14,2,1,FALSE
2413,s753(-1 3),4.5303526786210500,pLLLPwzLQAQacgfghjnklkmnononkccjaiukeoibhwr,Vertex,16.691,pLLLPwzLQAQacgfghjnklkmnononkccjaiukeoibhwr,2,15,2,1,TRUE
2414,s855(1 3),4.5304082626662700,pLLLvLMMMQQbcghkljjmkolmonotsmsdpddmtjgbkwc,Vertex,2.281,oLvLvQLQAQccfhiilhkmllmmnnllgrbuwjdudlmhr,2,15,3,1,TRUE
2415,v1183(3 4),4.5304697460386900,qLLLLLzMQAMkacfhklimjjmnmopopnkgxtaufrwfhshxnr,Vertex,9.688,qLLLLLzMQAMkacfhklimjjmnmopopnkgxtaufrwfhshxnr,2,16,2,1,FALSE
2416,s571(-5 2),4.5307273263855900,pLLLLzLMQMQacfhjhilmkknomoojkghhqmbbkvthjfj,Vertex,2.544,pLLLLzLMQMQacfhjhilmkknomoojkghhqmbbkvthjfj,2,15,2,1,FALSE
2417,s703(3 2),4.5313199377555300,pLLLvAALMQQbefihgimlklnonooxxencrkhlxfvswww,Vertex,9.171,pLLLvAALMQQbefihgimlklnonooxxencrkhlxfvswww,2,15,2,1,FALSE
2418,s783(-1 2),4.5320347447296400,pLLLvPMvQQQbcghjhjkolmonmnotsmsaomldjcrwvfo,Vertex,31.193,pLLLvPMvQQQbcghjhjkolmonmnotsmsaomldjcrwvfo,2,15,2,2,TRUE
2419,s873(3 1),4.5327905289769200,pLLvLLQwMQQacjhikkjlnmnoomonkaaeeexvdkiqxko,Vertex,6.818,pLLvLLQwMQQacjhikkjlnmnoomonkaaeeexvdkiqxko,2,15,3,1,FALSE
2420,v1148(-5 1),4.5329405758154100,qLLLvAzPAMQkcdghfjnjlmoloppnphshfjaxqlqejxeijv,Vertex,8.819,qLLLvAzPAMQkcdghfjnjlmoloppnphshfjaxqlqejxeijv,2,16,2,1,FALSE
2421,v1534(3 2),4.5331335434607200,pLLLLwzPQPQccegfiknjlkomnoolnmgjrialojissip,Vertex,3.471,oLLLvLQAAQcbcgjhgiklklnmnntsmannbumtfmolp,2,15,2,1,FALSE
2422,v1935(-4 1),4.5331521727873100,pLLvLMMLQPQcdiiijkmnmllnooohsosvnxehdlbwnko,Vertex,7.884,pLLvLMMLQPQcdiiijkmnmllnooohsosvnxehdlbwnko,2,15,2,1,FALSE
2423,s758(4 1),4.5333430135008100,pLLLPvMPPMQcdgefhklknnmmooohshivcisfhdvniqb,Vertex,5.088,pLLLPvMPPMQcdgefhklknnmmooohshivcisfhdvniqb,2,15,2,2,TRUE
2424,s663(3 2),4.5333654808666700,oLLLwLQzPQcacfgkkijjlnlmnnjkgwtpxlstiejos,Vertex,1.28,oLLLwLQzPQcacfgkkijjlnlmnnjkgwtpxlstiejos,2,14,2,1,FALSE
2425,s573(-4 3),4.5334743597099500,qLLvLLLMQMQkcdgiihnkmnnolopophsgvgnxpqlqsroqor,Vertex,0.838,pLLvAPzzPQQbegfijkjnlkonmnohhhqbahqukwobjjj,2,16,2,1,FALSE
2426,v1181(-5 2),4.5343254063086000,pLLLLwzMQQPcefggjkmnlklnnoothdlgdlaxdggvnxk,Vertex,9.329,pLLLLwzMQQPcefggjkmnlklnnoothdlgdlaxdggvnxk,2,15,2,1,FALSE
2427,s640(3 2),4.5343979962583200,pLLLvzQPQzQcddjiilikmmmnooopkrhaaqtiprwqqfo,Vertex,1.061,pLLLvzQPQzQcddjiilikmmmnooopkrhaaqtiprwqqfo,2,15,3,1,FALSE
2428,v1227(-4 1),4.5346606346946200,qLLvAPLLPMQkbeghjiknlmkompnopxxxaxraxhvcwbxjrn,Vertex,1.635,pLLLvAPLQPQcdgjgklknklomoonhshxwepahxpxbips,2,16,3,1,FALSE
2429,s572(-1 3),4.5352970843374300,pLLLLvMAPQQacggkikjlommnnoonkcjtmbcohwcquxc,Vertex,18.948,pLLLLvMAPQQacggkikjlommnnoonkcjtmbcohwcquxc,2,15,2,2,FALSE
2430,s746(4 1),4.5354496350096600,qLLLvLLMQAQkcdghjnjmonmlpomophshvaxpalxvrxcfbj,Vertex,1048.272,pLLLvLMQPMQcdghjjmklmnlmooohshveampalqcvllm,3,16,3,1,FALSE
2431,v1777(4 1),4.5359224039300000,qLLLvvPQzQQkacfkjhniolpnmmppojkguxiorqnaovkxhn,Vertex,3.227,pLLvLzQwQPQcdghhjkhlnlomonohsgvrspnalqxjiwm,2,16,2,1,FALSE
2432,v1181(1 3),4.5359476500541000,rLLvLLLMPPQQccdgiihjknnooqmpqpqhsgvgngalrgkprctgp,Vertex,2.155,qLLvLMLPPPQkbefghjjnkknompppoxxxvfsfpxpvfjlqak,2,17,2,1,FALSE
2433,s763(3 1),4.5361943779728600,pLLvvLLQQQQachhkjollkjnomnonkauxmofcfncbkko,Vertex,3.319,pLLvvLLQQQQachhkjollkjnomnonkauxmofcfncbkko,2,15,2,1,TRUE
2434,s613(-1 4),4.5365268429650000,qLLzvzwQMQAkcdcgjmkilomolonpphsnvhtdqomsafmkhs,Vertex,23.092,qLLzvzwQMQAkcdcgjmkilomolonpphsnvhtdqomsafmkhs,2,16,2,1,FALSE
2435,s640(-5 2),4.5367100171356500,pLLLLLzPQMQbcgfhjnkljlmmoootsmgfaqqdtvrshhx,Vertex,1001.005,pLLLLLzPQMQbcgfhjnkljlmmoootsmgfaqqdtvrshhx,3,15,3,1,FALSE
2436,v1189(5 2),4.5372555128548800,pLLLLvPQPPQacfflikjimnmonoojkgnimbckjufplpr,Vertex,6.806,pLLLLvPQPPQacfflikjimnmonoojkgnimbckjufplpr,2,15,2,1,FALSE
2437,v1190(1 4),4.5380319103783100,qLLvQPvQLMAkbeghfifljknmoooppxxaahxwhvvxahgbxr,Vertex,11.313,qLLvQPvQLMAkbeghfifljknmoooppxxaahxwhvvxahgbxr,2,16,2,1,FALSE
2438,s599(4 1),4.5384203664347900,pLLzvPPLAQQcdcgkjiimjomnnoohsnvxptqksxwksqh,Vertex,2.884,pLLzvPPLAQQcdcgkjiimjomnnoohsnvxptqksxwksqh,2,15,2,1,TRUE
2439,v2899(-1 2),4.5386274250730900,qLLLLLzwMQQkcdgfhljlkoppmoponhshjvppljcfscobor,Gadget and cliques,73.381,pLLLzLPzMQQbedhgijklnnmmoooxxjhkxpqbxpcjeak,2,16,2,1,FALSE
2440,s667(3 2),4.5401995835384100,pLLLvwMzQQQacffjmlkmnmoolnojkgfllfgsejppkin,Vertex,25.362,pLLLvwMzQQQacffjmlkmnmoolnojkgfllfgsejppkin,2,15,2,1,FALSE
2441,s703(5 1),4.5403310202787000,qLLLLLMzwQQkcdggiglikmpnmpoophshgwwewjgagreduj,Vertex,34.962,qLLLLLMzwQQkcdggiglikmpnmpoophshgwwewjgagreduj,2,16,2,2,FALSE
2442,s755(1 3),4.5403850196043600,pLLLwzLQQPPcdegjjllimkkmnoohslmeuelugjfjtqn,Vertex,11.293,pLLLwzLQQPPcdegjjllimkkmnoohslmeuelugjfjtqn,2,15,3,1,FALSE
2443,s652(-5 1),4.5405871845245500,qLLvLMLAQMAkacgihhjmnjmlonnppjkjqauloqkgoeqahs,Vertex,13.102,qLLvLMLAQMAkacgihhjmnjmlonnppjkjqauloqkgoeqahs,2,16,2,1,FALSE
2444,s668(5 1),4.5406672612504900,rLLLLLLMAQPPccdgghlinmkollpnqqqhshgvqkxmrxrkxjxhq,Vertex,1.349,qLLLALzAzMQkbegfghkljkmpooppoxxmmmrmxropxrjnkj,2,17,2,1,FALSE
2445,s690(-1 4),4.5407122160048400,pLLvLLLMQQQacghjjklkjnnmooonkfadmoccrfokami,Vertex,8.291,pLLvLLLMQQQacghjjklkjnnmooonkfadmoccrfokami,2,15,3,1,TRUE
2446,s801(-1 2),4.5407831765014800,pLLLvwAMQPQccfihjlklmnooonnlnasnaeldlveddbo,Vertex,1.53,oLLvLLMPQQcbchhlkhlnnmmkmntsooxxjpiaidtcn,2,15,3,2,FALSE
2447,s668(2 3),4.5411499260364700,pLLLLwwMAQQacfghkljlnooommnjkgjaqwjbqhptjkj,Vertex,4.302,pLLLLwwMAQQacfghkljlnooommnjkgjaqwjbqhptjkj,2,15,2,1,FALSE
2448,s820(-3 1),4.5415132331437700,pLLvLAMwQMQbefhgjiikmnmnmooxxxwgjrjxakjkkan,Vertex,5.666,pLLvLAMwQMQbefhgjiikmnmnmooxxxwgjrjxakjkkan,2,15,2,1,FALSE
2449,s587(-4 1),4.5428313246434200,rLAvLvAAwQQMccbbfhimknkpmonooqqqqnxcnaiuikcrfsbxr,Vertex,1.012,qLLzvPzMQQzkcdckijklimjnlnopphsneepelqrsbjoeqw,2,17,2,2,TRUE
2450,s571(-5 1),4.5429577502054100,uLAwvLAvMvPQQQccbbdgjiopsrtqsoroqqstqqnqqjjhhsjxfjboggbsr,Vertex,2.105,qLLLvLMMPQMkacflijljmmkkoooppnkgtdxersfwwidkhs,2,20,2,1,FALSE
2451,s677(3 2),4.5432380156769900,pLLLvMLMQAQacfhkjknlkjlmooojkgqtxqqgvrkkqfo,Vertex,774.347,pLLLvMLMQAQacfhkjknlkjlmooojkgqtxqqgvrkkqfo,3,15,3,1,FALSE
2452,s691(-2 3),4.5440779078699300,oLLvAzQzPQccdhehiiklkmlmnnhsxtclaihfeclkn,Vertex,1.273,oLLvAzQzPQccdhehiiklkmlmnnhsxtclaihfeclkn,2,14,2,1,FALSE
2453,s855(2 3),4.5441921777800500,pLvAzPvMQMQbefgihlmklknmnooedexjvuxmsrjjjur,Vertex,1.777,oLvLvQLQAQccfhiilhkmllmmnnllgrbuwjdudlmhk,2,15,2,1,TRUE
2454,s615(-2 3),4.5442459802766400,pLLLLAwMzQQacegfhjlkkmnnooojkvjvxahkbtbgoww,Vertex,19.515,pLLLLAwMzQQacegfhjlkkmnnooojkvjvxahkbtbgoww,2,15,2,1,FALSE
2455,m410(5 2),4.5442607963438800,pLLLvvLQQQQcddkhnloomolnlmnpkraotagfbvknrff,Vertex,404.064,pLLLvvLQQQQcddkhnloomolnlmnpkraotagfbvknrff,3,15,3,2,TRUE
2456,s644(1 3),4.5448334208551300,pLLLvLPQQMPcdegjkkmlmmjlnoohsprappiahligpqw,Vertex,4.847,pLLLvLPQQMPcdegjkkmlmmjlnoohsprappiahligpqw,2,15,2,2,FALSE
2457,s891(-2 3),4.5451054130995600,pLLvLAzMAQQcdjifjhlnkmlnnoohsksskcimafjwovj,Gadget and cliques,84.944,pLLvLAzMAQQcdjifjhlnkmlnnoohsksskcimafjwovj,2,15,2,1,FALSE
2458,v2203(3 1),4.5452637271731200,pLvALLLPMQQbeffjikjjonmnonolalxikxiirnwkrrf,Vertex,1.947,oLLLLLPPMQccdfhghiklknmnmnhstrwrrderxctcp,2,15,2,1,FALSE
2459,s593(2 3),4.5452637271731200,oLLLLvQPPQcacfikjikjmnllmnjkgalexgcnukkrk,Vertex,0.457,oLLLLvQPPQcacfikjikjmnllmnjkgalexgcnukkrk,2,14,3,1,FALSE
2460,v2202(-3 1),4.5452637271731200,oLLLPLzzQQccdefgjkjlklnmnnhsdmgxxasojekxq,Gadget and cliques,37.124,oLLLPLzzQQccdefgjkjlklnmnnhsdmgxxasojekxq,2,14,2,2,FALSE
2461,s854(-1 2),4.5452637271731200,oLLvLLAAQQcbchhlkihnmmkmnntsooxafjhputvos,Vertex,482.072,oLLvLLAAQQcbchhlkihnmmkmnntsooxafjhputvos,3,14,3,1,FALSE
2462,s897(3 1),4.5452637271731200,pLLLvLMzQQQacflkjmjlnonmomonkgtaxgfgkprvarh,Vertex,953.696,pLLLvLMzQQQacflkjmjlnonmomonkgtaxgfgkprvarh,3,15,3,1,FALSE
2463,s566(5 3),4.5457090644040400,pLLvvLPAQQQachllknikjnmooonjkauuxmwsrfshhuk,Vertex,13.199,pLLvvLPAQQQachllknikjnmooonjkauuxmwsrfshhuk,2,15,2,1,FALSE
2464,s903(3 1),4.5457412361881300,pLLvLzMzQQQcdgjimnjklomonmohsgjjilgpahsccsn,Vertex,16.035,pLLvLzMzQQQcdgjimnjklomonmohsgjjilgpahsccsn,2,15,3,1,FALSE
2465,s665(-4 1),4.5457533953556100,pLLLLvPQPAQacfhlhijkjnlmonojkguimmkkrukrqkn,Vertex,2.055,pLLLLvPQPAQacfhlhijkjnlmonojkguimmkkrukrqkn,2,15,2,1,FALSE
2466,s573(5 1),4.5461307655921000,qLLvQPvMzQPkbeghfiflmmmonpppoxxahhxwhxxxxhhbgj,Vertex,1.628,qLLvQPvMzQPkbeghfiflmmmonpppoxxahhxwhxxxxhhbgj,2,16,2,1,FALSE
2467,s640(1 3),4.5461883814650200,uLLLvLLzwAAQQQccdghjkkqosmnprqsrtrtthshvapdkjdwbossabavtb,Vertex,1031.461,pLLvLzLPQQQbefkijjmmolmlonoxxxxvofqxhhvckkk,3,20,3,1,FALSE
2468,s639(5 1),4.5461883814650200,rLAvLvAMLQAQcbcbflilmokmolnqpqqxxjxinautxufsfhkxq,Vertex,1977.764,qLLLvwAwQAQkcdghlkmjjnkmpnopphshsxxhpexnkxrwxa,3,17,3,1,FALSE
2469,s643(3 2),4.5464286585403400,oLLLLvPQPQcacfhlhijkjnlmmnjkguimmkknlkwnw,Vertex,0.58,oLLLLvPQPQcacfhlhijkjnlmmnjkguimmkknlkwnw,2,14,2,2,FALSE
2470,v1534(-3 2),4.5469878044161600,pLLwLLAMwQQacdfgjijmlnloonojkacansolqhavwok,Vertex,5.005,oLLLLPMzPQccceggihkjnnmnmmlnpgnrneixljqcj,2,15,2,1,FALSE
2471,s639(-3 2),4.5471085017347800,pLLLvvLQQQQcdgjkiomlkmoonmnhshadvdaddvvjjss,Vertex,894.749,pLLLvvLQQQQcdgjkiomlkmoonmnhshadvdaddvvjjss,3,15,3,2,FALSE
2472,s673(2 3),4.5472596393906100,pLvPwvAzQQQafegihjklnlnmononqxgtpkjblspodpr,Vertex,179.998,oLLvLLQQwQccdjikgjlilkmnmnhsvvlfvhnalsnjk,3,15,3,2,FALSE
2473,s708(-5 1),4.5472596393906100,qLLvAPvzAQQkbeghjikolplmppoonxxdaxrdhpxsvdxrwj,Vertex,637.082,qLLvAPvzAQQkbeghjikolplmppoonxxdaxrdhpxsvdxrwj,3,16,3,2,FALSE
2474,s636(4 1),4.5482586588437100,tLLLvLPzzQQPPkcdfhjimknqlmmnqrsqsstcevaniasarfojqqqqfo,Vertex,7.14,sLLLvLLMQMzQQacfljmknnmnpqoorqqrnkgtxxknrnnhhpdfgbr,2,19,2,1,FALSE
2475,s640(-4 3),4.5487077753880700,qLLvvPLMMQQkbelkjiojpnpmnopmohhhsrkqfuxutegwkk,Gadget and cliques,74.996,pLLvLMvAQQQcdhjinhjlmkonoonhsvnvqnsilrkvkgk,2,16,2,1,FALSE
2476,s582(-5 1),4.5488097775886300,qLLLvLwwQQQkcdgihnmpnkokponmphshcchuxgjrjkkvsg,Vertex,4.107,qLLLvLwwQQQkcdgihnmpnkokponmphshcchuxgjrjkkvsg,2,16,2,1,FALSE
2477,s599(-4 3),4.5488263774217800,qLvLvAMMMQMkbggkihjklnnonmpopldsjvsbndpdhgfhsj,Vertex,1.343,pLLvLvwQQQQachlhjmkknknonoonkttimgwcbfrssrs,2,16,2,1,FALSE
2478,s827(3 2),4.5492290904779800,pLLLLvAQMPQcdgihjkmkmnlooonhshsoxidqdsndxun,Vertex,6.851,pLLLLvAQMPQcdgihjkmkmnlooonhshsoxidqdsndxun,2,15,2,1,FALSE
2479,s861(2 3),4.5500626554355800,pLvLALAwQPQaegfhikilmnnomoojxgvkalqokiixjuj,Vertex,20.523,pLvLALAwQPQaegfhikilmnnomoojxgvkalqokiixjuj,2,15,2,1,FALSE
2480,s593(-5 2),4.5502734994284000,oLLLLLLMQQcacfhkhjmjjnmmlnjkgxtaaokwqbvjr,Vertex,0.807,oLLLLLLMQQcacfhkhjmjjnmmlnjkgxtaaokwqbvjr,2,14,2,1,FALSE
2481,v1198(-4 1),4.5515516201327800,qLLLLvALMQQkcdgfkllnmpnmkmoophshnxdatarswkgkks,Vertex,3.575,qLLLLvALMQQkcdgfkllnmpnmkmoophshnxdatarswkgkks,2,16,2,1,FALSE
2482,v1143(3 4),4.5516873802824600,qLLLLAwwMAQkcdgghfjlknompnopphshgjjhqafibqbien,Vertex,13.024,qLLLLAwwMAQkcdgghfjlknompnopphshgjjhqafibqbien,2,16,2,1,FALSE
2483,s643(4 1),4.5516956431986100,pLLLLvPQPQPacfhlhijkjnlmmoojkguimmkknlkwnhk,Vertex,0.885,pLLLLvPQPQPacfhlhijkjnlmmoojkguimmkknlkwnhk,2,15,2,1,FALSE
2484,v1470(-1 3),4.5520485973653600,pLLLMzAzzQQacefgijhkmnnmmoonkvfjlamhejnsgdw,Vertex,7.44,pLLLMzAzzQQacefgijhkmnnmmoonkvfjlamhejnsgdw,2,15,2,1,TRUE
2485,s753(1 3),4.5520485973653600,pLLvLALAPQQacgijmmkklomnoonnkjahdegvvawddtk,Vertex,5.981,pLLvLALAPQQacgijmmkklomnoonnkjahdegvvawddtk,2,15,2,1,TRUE
2486,v1373(-1 3),4.5521216514866300,qLLLLvvQQMQkcdggjolnnojmlnpophshgexadlakfcsmor,Vertex,1.585,pLLLLAzwQPQbegffhklkmnmooonxxqxkkqhanknahaj,2,16,2,1,FALSE
2487,s604(-1 4),4.5525026574311300,qLLvvMQPPAMkachhlkjjimnnmopopnkdatiqmfrldjxwrw,Vertex,12.811,qLLvvMQPPAMkachhlkjjimnnmopopnkdatiqmfrldjxwrw,2,16,2,1,FALSE
2488,s885(3 2),4.5529344225245600,oLvLvQwQAQccfhgfjklmjlnmnnllgrwgndlfaqmnv,Vertex,2.189,oLvLvQwQAQccfhgfjklmjlnmnnllgrwgndlfaqmnv,2,14,2,1,FALSE
2489,s823(-5 1),4.5532281633117400,tLLPvvPzMLPQQkacefkmiklrpmrossqsqrnkxgbhnbctakvkgwkbfb,Vertex,6.664,qLLLLvAQAzQkacfglhjijkmopnpopnkwjqeckvnjplxgjg,2,19,2,1,FALSE
2490,s650(-2 3),4.5532506497111600,oLLLPvMAPQccdfgghijlkmlnmntcelgoqqjniwukj,Vertex,1.279,oLLLPvMAPQccdfgghijlkmlnmntcelgoqqjniwukj,2,14,2,1,FALSE
2491,m410(1 3),4.5534344263153000,oLvLLvPQQQccfgjnmkmlljnmknllegutaqxuwuejj,Vertex,374.55,oLvLLvPQQQccfgjnmkmlljnmknllegutaqxuwuejj,3,14,3,1,TRUE
2492,s755(-4 1),4.5536286522027200,oLLLALvQQPcbefgfikjklmlnnnhhmhiaiasknvqmd,Vertex,1.915,oLLLALvQQPcbefgfikjklmlnnnhhmhiaiasknvqmd,2,14,2,1,FALSE
2493,s667(5 1),4.5540753615269600,qLLLLwMLPAQkcdghfhljkmnoonppphshwwchhfrjrgoqhu,Vertex,10.281,qLLLLwMLPAQkcdghfhljkmnoonppphshwwchhfrjrgoqhu,2,16,2,1,FALSE
2494,v2641(-4 1),4.5559188898738500,pLvLLMPALQQcehfhihkjnmomnootilbbvrxwrcbsbow,Vertex,22.388,pLvLLMPALQQcehfhihkjnmomnootilbbvrxwrcbsbow,2,15,2,0,TRUE
2495,v2642(-4 1),4.5559188898738500,pvLALvLQPQQdcfgliknkkolmonossamqjjuofmqjoro,Vertex,7.325,pvLALvLQPQQdcfgliknkkolmonossamqjjuofmqjoro,2,15,2,1,TRUE
2496,s745(3 2),4.5559188898738500,pLLLLvvQQQQbcgfnliojmnlmnmotsmgmpndtonjnnkj,Vertex,10.024,pLLLLvvQQQQbcgfnliojmnlmnmotsmgmpndtonjnnkj,2,15,3,1,TRUE
2497,s775(-1 3),4.5559188898738500,oLvPvMPLQQcafehihjnmklmnmnnqxdmamdskwcqoq,Vertex,446.711,oLvPvMPLQQcafehihjnmklmnmnnqxdmamdskwcqoq,3,14,3,1,FALSE
2498,v2553(-4 1),4.5559188898738500,pLLvLLMzQQQcdjijlhnmklmonoohsfvoindeqqnwvfo,Vertex,4.807,pLLvLLMzQQQcdjijlhnmklmonoohsfvoindeqqnwvfo,2,15,2,1,TRUE
2499,s778(-2 3),4.5559188898738500,pLLvLMMwPQQacighkjilomomnnonkxcatpabuddquon,Vertex,10.925,pLLvLMMwPQQacighkjilomomnnonkxcatpabuddquon,2,15,2,1,FALSE
2500,s779(-1 3),4.5559188898738500,pLLvLMvQQPQacgiimikllnolnoonkjatefgvvwtvvuu,Vertex,5.537,pLLvLMvQQPQacgiimikllnolnoonkjatefgvvwtvvuu,2,15,2,1,FALSE
2501,s907(-3 2),4.5559188898738500,pvLALMvMPQQedfhfimllmnlonoowratqwdaautkwrss,Vertex,0.978,oLLLLPMLPQcccefihhjkmnnmnmlnxcsnwqlbdtrpj,2,15,3,1,TRUE
2502,s772(-1 3),4.5559188898738500,pLLvPPzzQPQcdhgjigmjklomnooughjivkhmwghgbhp,Vertex,4.613,pLLvPPzzQPQcdhgjigmjklomnooughjivkhmwghgbhp,2,15,2,1,FALSE
2503,s787(-1 3),4.5559188898738500,pLLLLPvPMQQcdghjhmmnoonlmlohshjqvuumgrknkjb,Gadget and cliques,120.97,pLLLLPvPMQQcdghjhmmnoonlmlohshjqvuumgrknkjb,2,15,2,2,FALSE
2504,s659(-4 1),4.5559188898738500,qLLLvLLPQPQkcdghjknmlompononphshvapetiarhnvgws,Vertex,16.734,qLLLvLLPQPQkcdghjknmlompononphshvapetiarhnvgws,2,16,3,2,TRUE
2505,v2874(3 1),4.5559188898738500,pvLLvLAAQQQdgkimlkknmomnoonslajjvscucuwquex,Vertex,637.586,ovLLvLQMQQcdgikmiljmlnnklnsluokbvrvbemske,3,15,3,1,FALSE
2506,s806(-3 1),4.5559188898738500,pLLLLwAAPMQacfgfjiiknnmmnoonkgjrimnchpeswtn,Vertex,4.446,pLLLLwAAPMQacfgfjiiknnmmnoonkgjrimnchpeswtn,2,15,2,1,FALSE
2507,s775(-2 3),4.5559188898738500,oLvPvMPLQQcafehihjnmklmnmnjqxdmamdskwcqoq,Vertex,184.578,oLvPvMPLQQcafehihjnmklmnmnjqxdmamdskwcqoq,3,14,3,2,FALSE
2508,s777(5 1),4.5559188898738500,qLLLvLPALQQkcdghijkjmlmonpopphshvsaxirggvcwonc,Vertex,26.353,qLLLvLPALQQkcdghijkjmlmonpopphshvsaxirggvcwonc,2,16,2,2,FALSE
2509,s779(-2 3),4.5559188898738500,pLLvLALzQQQacgihkkolomnmnonjkjahmgmrawrjgqf,Vertex,403.904,pLLvLALzQQQacgihkkolomnmnonjkjahmgmrawrjgqf,3,15,3,2,FALSE
2510,s772(-2 3),4.5559188898738500,pLvAvLPPPQQbefhgmnnmloknlmodadwnluplmqmsooj,Vertex,4.006,pLvAvLPPPQQbefhgmnnmloknlmodadwnluplmqmsooj,2,15,2,2,FALSE
2511,s778(-1 3),4.5559188898738500,pLvPvLQvQQQafejlhloknomnmmojqxalamqcdhstkcf,Vertex,10.749,pLvPvLQvQQQafejlhloknomnmmojqxalamqcdhstkcf,2,15,2,2,FALSE
2512,s787(-2 3),4.5559188898738500,pLLLLPvPMQQcdghjhmmnoonlmlohshjqvuumgrknkkb,Vertex,1.689,pLLLLPvPMQQcdghjhmmnoonlmlohshjqvuumgrknkkb,3,15,3,3,FALSE
2513,v3077(3 1),4.5559188898738500,pvLLLAwAQMQegfhigmklmnkonookmtthkmnmeijbbrs,Vertex,540.463,pvLLLAwAQMQegfhigmklmnkonookmtthkmnmeijbbrs,3,15,3,2,TRUE
2514,s722(3 2),4.5561045324961500,pLLvLLPMMQQacghkhmlknmonnmojkjaxmdbcaoxuukn,Vertex,11.634,pLLvLLPMMQQacghkhmlknmonnmojkjaxmdbcaoxuukn,2,15,2,1,FALSE
2515,v1148(-5 2),4.5563630163366400,pLLLzvMMPQQcdefijjkoolnmnonhsdmampaiarjjghf,Vertex,2.55,pLLLzvMMPQQcdefijjkoolnmnonhsdmampaiarjjghf,2,15,2,2,FALSE
2516,s879(3 2),4.5571858666600400,pLvLvLPMQQQcfkjimiljlnomonollogvljdruihmkco,Vertex,533.25,oLvLLALPQQccfghjhkkljmlnnnllqgwcdxtklbvob,3,15,3,1,FALSE
